,cfg,fold,loss_test,acc_test,f1_test,mean_loss,std_loss,mean_acc_val,std_acc_val,mean_acc_train,std_acc_train,mean_f1_train,std_f1_train,mean_f1_val,std_f1_val
543,159,3,2.2545927307703018,16.96462533282617,0.12432690972847163,1.275903474922067,0.8809480924181097,44.161725951346256,33.28427811969464,49.932595451787165,33.809161659998324,0.4641334365925762,0.37108360979436744,0.4275232107111117,0.34749350498118825
544,160,3,0.4217369150703745,82.31266641308483,0.8242036710653979,1.270995872361406,0.8803992617296955,44.35098553318419,33.267069419678954,50.11857149206995,33.78599947573151,0.46619138586086745,0.370844152288454,0.42950919841716745,0.34732310841592984
545,161,3,0.4280198290644391,81.89425637124381,0.8200289911235916,1.2661016720619944,0.8798742891982924,44.541289346036436,33.25216319422694,50.30454407908933,33.76422791285447,0.46824589514015014,0.3706168208766854,0.43149347428478396,0.34716518881864833
546,162,3,0.4406025824653972,81.78014454165081,0.8177487167432659,1.2612874112969445,0.8793107898104924,44.72766038051142,33.23491059583771,50.48717790060005,33.74076618968652,0.470263314627879,0.3703704389031054,0.4334409270094391,0.3469864766599928
547,163,3,0.41706090871554735,82.50285279573983,0.8254234092964463,1.2565778216610775,0.8786877240566122,44.91318685793875,33.218008472720655,50.665468948606396,33.71477723927501,0.4722371706176962,0.37009952256877926,0.43537548568118806,0.3468076515850991
548,164,3,2.2676819682428766,19.779383796120197,0.12479815910692776,1.2622051720148142,0.878980209313654,44.69933367936433,33.235881003333326,50.441644876366055,33.7346781159762,0.46977183394862093,0.3703272268971415,0.433090093125032,0.34701336695177193
549,165,3,2.298398193799472,4.7546595663750475,0.026905893651855188,1.2677723796989167,0.8792417221617428,44.453613783964414,33.28594834081638,50.21872704060433,33.75491937561315,0.46731550299032615,0.3705583305981345,0.43056506304642767,0.3474847485838128
550,166,3,2.2022692982465903,25.484975275770253,0.2024822304965354,1.2730028765715926,0.8791921397134277,44.29508487741702,33.250740836082144,50.02458875465205,33.746607288956824,0.4652333399847075,0.3704212083015187,0.42878613106348035,0.3472073988380011
551,167,3,2.210802121449952,25.713198934956257,0.19363324780339436,1.2781653524796333,0.879106765723387,44.13342606786165,33.218825650581415,49.83571275143491,33.73445971587738,0.46322760464077817,0.37022579780487097,0.4270307959543641,0.3469230181887057
552,168,3,0.46719724661457934,80.82921262837581,0.8087518106607667,1.2740984779919848,0.8780878531755736,44.29711853677934,33.1883507971813,49.985415053605514,33.69054221448678,0.4649005291869003,0.36976622526846126,0.4287516864708304,0.3466140205763042
553,169,3,0.48629732910813817,79.4598706732598,0.7960250483921265,1.2700279745710277,0.8771037762358304,44.46354422641144,33.16151162793244,50.13574510986142,33.64831508049549,0.4665804484293239,0.36932542352688097,0.4304946760852241,0.34633774256737787
554,170,3,0.46751049204116024,80.4108025865348,0.805259823023334,1.2661078599512254,0.8760278357648312,44.62226916343537,33.129184248733935,50.27999081352618,33.60246270405482,0.46819665753682693,0.36884643621369295,0.43217146483171953,0.34601579321297316
555,171,3,0.46763864699137403,80.86724990490681,0.8106662249551524,1.2622460336790222,0.8749425109702267,44.78227676443235,33.09921518484932,50.42196723267934,33.55637254061305,0.4697848155736547,0.36836175871471144,0.4338497894238191,0.34570897467701445
